"Name"	"coefficients"	"df.residual"	"sigma"	"stdev.unscaled"	"Amean"	"s2.post"	"t"	"p.value"	"lods"	"F"	"F.p.value"
"LARP7"	0.7502671215	1189	0.4509675807	0.1314473217	8.2606283128	0.203114756	12.6646571068	"1.40307827516699e-34"	66.7432025102	160.3935396323	"1.40307827516699e-34"
"CLEC16A"	0.5660268696	1189	0.3311613061	0.1314473217	7.7520303754	0.1096528306	13.0039527528	"2.98927214544005e-36"	70.5706402784	169.1027871974	"2.98927214544005e-36"
"YLPM1"	-0.0311174223	1189	0.424116959	0.1314473217	8.8835510777	0.17967888	-0.5584745116	0.5766252841	-8.3746848977	0.3118937801	0.5766252841
"FTL"	2.8624988062	1189	0.318240518	0.1314473217	13.1442017315	0.1012837193	68.426409518	0	941.9847555267	4682.1735195259	0
"NCAPD3"	-0.9163240162	1189	0.4290243956	0.1314473217	7.9584582671	0.1838548035	-16.257727401	"7.81691877994224e-54"	110.8841023934	264.3137002449	"7.81691877994224e-54"
"RPL13A"	3.053923883	1189	0.4513599803	0.1314473217	13.3187247446	0.2034679145	51.5060802335	"2.02593797394164e-305"	689.5483396769	2652.8763010193	"2.02593797394164e-305"
"C1orf216"	0.2068766406	1189	0.3774753408	0.1314473217	8.4635281639	0.1423878844	4.1708367843	"3.25473449714293e-05"	0.108325568	17.3958794813	"3.25473449714293e-05"
"DPY19L1"	0.3016266261	1189	0.4901135144	0.1314473217	6.9982321679	0.2398591034	4.6853261915	"3.11644904413339e-06"	2.3505502407	21.9522815211	"3.11644904413339e-06"
"DAAM2"	-0.0729810772	1189	0.4253579837	0.1314473217	7.1767959344	0.1807303766	-1.3059993204	0.1918047407	-7.678085867	1.7056342248	0.1918047407
"KIAA1033"	1.2731849947	1189	0.7839196926	0.1314473217	8.3246522629	0.6132111234	12.3690047976	"3.77118253567021e-33"	63.4711527812	152.9922796837	"3.77118253567021e-33"
"KIAA1033"	0.8090534129	1189	0.4553205004	0.1314473217	8.9967852708	0.207049566	13.5265888815	"6.87562116482476e-39"	76.6139621566	182.9686067689	"6.87562116482476e-39"
"TBC1D2B"	0.431986506	1189	0.3972766748	0.1314473217	9.0472272405	0.157689384	8.2759376689	"3.38025585160034e-16"	24.7820799585	68.4911442988	"3.38025585160034e-16"
"SORT1"	-1.0292052256	1189	0.2649860987	0.1314473217	4.8560883572	0.0703045461	-29.5296661278	"2.764770995643e-144"	318.7945645789	872.0011816181	"2.764770995643e-144"
"ANKMY2"	0.8439347006	1189	0.5806689055	0.1314473217	8.2428584203	0.3365737784	11.0666701024	"3.63519542725713e-27"	49.7849298071	122.4711871553	"3.63519542725713e-27"
"STX6"	-0.0912414663	1189	0.4157579001	0.1314473217	9.6349578518	0.1726764497	-1.6704133766	0.0951001134	-7.1365363204	2.7902808487	0.0951001134
"STX6"	0.0155805589	1189	0.4027431668	0.1314473217	6.7173264363	0.1620513905	0.2944454918	0.7684687734	-8.4873153283	0.0866981477	0.7684687734
"CIT"	-0.4279426521	1189	0.3633636628	0.1314473217	8.4340744236	0.1319604052	-8.9621459499	"1.20096248420201e-18"	30.3515167913	80.320060028	"1.20096248420201e-18"
"GAPVD1"	1.1673647092	1189	0.4592365447	0.1314473217	8.6462283915	0.2106217615	19.3509904276	"9.14810221236828e-73"	154.3547562927	374.4608305282	"9.14810221236828e-73"
"NAB2"	0.0734386268	1189	0.3102318082	0.1314473217	7.9964186599	0.096263467	1.8007028694	0.0720024041	-6.9108792185	3.242530824	0.0720024041
"GAPVD1"	-0.7314442291	1189	0.3512971226	0.1314473217	6.6879543786	0.1233591952	-15.8432294749	"1.89665657054041e-51"	105.4115371483	251.0079201945	"1.89665657054041e-51"
"PRUNE2"	-0.9759323562	1189	0.5395726248	0.1314473217	7.0030347063	0.2906549265	-13.7714329251	"3.76241631446964e-40"	79.5052888214	189.6523648098	"3.76241631446964e-40"
"PRUNE2"	-1.3859099267	1189	0.2527754026	0.1314473217	5.0978016629	0.0639986471	-41.6771360101	"5.8750813393218e-235"	527.4169439705	1736.9836660013	"5.8750813393218e-235"
"SORT1"	0.1314867791	1189	0.4695928288	0.1314473217	7.9769054989	0.2202161375	2.1316003121	0.0332437647	-6.2621069246	4.5437198906	0.0332437647
"NFATC2IP"	0.4621647289	1189	0.4702012173	0.1314473217	7.2769587622	0.2207864205	7.4827093704	"1.40911963794407e-13"	18.8394709969	55.9909395215	"1.40911963794407e-13"
"NFATC2IP"	0.0994252549	1189	0.3421454429	0.1314473217	8.5557848965	0.1170294221	2.2110442853	0.0272220146	-6.0902099665	4.8887168316	0.0272220146
"SLC1A4"	0.466926478	1189	0.7927953662	0.1314473217	8.4463173642	0.6271693862	4.4854325992	"7.97914189997895e-06"	1.4494504599	20.1191056016	"7.97914189997895e-06"
"SLC1A4"	0.5458835077	1189	0.6642739488	0.1314473217	9.636079683	0.4403884482	6.2579238311	"5.43070201831667e-10"	10.7440513325	39.1616106756	"5.43070201831667e-10"
"212812_at"	0.7211324922	1189	0.4584569812	0.1314473217	9.1571578967	0.2099082089	11.9742579951	"2.78469691380778e-31"	59.1959085689	143.3828545324	"2.78469691380778e-31"
"JAM3"	0.0643865046	1189	0.5545870273	0.1314473217	9.0711963193	0.3070406485	0.8839855588	0.3768822548	-8.1399169749	0.7814304681	0.3768822548
"AHCYL2"	-0.2133729041	1189	0.2942680382	0.1314473217	7.5926845912	0.0866382952	-5.5148356926	"4.27755786024621e-08"	6.4920661803	30.4134127159	"4.27755786024621e-08"
"ASCC3"	0.0676002031	1189	0.4314841527	0.1314473217	8.0856433806	0.1859659786	1.1925579986	0.2332798465	-7.8196846109	1.42219458	0.2332798465
"CBS"	-0.2617425239	1189	0.7111340609	0.1314473217	7.0426080005	0.5046737527	-2.8029618401	0.0051456194	-4.6134893365	7.8565950771	0.0051456194
"DNAJB5"	-0.5376238305	1189	0.2619991277	0.1314473217	7.6077625561	0.0687345222	-15.600528472	"4.52923263147392e-50"	102.2499622483	243.3764886044	"4.52923263147392e-50"
"ASB1"	-0.3245212501	1189	0.3338895921	0.1314473217	8.0608389313	0.1114625932	-7.394806724	"2.66111395423712e-13"	18.2143172458	54.6831664856	"2.66111395423712e-13"
"ASB1"	-0.2110816354	1189	0.1481046365	0.1314473217	4.5683979998	0.0221466036	-10.7905887944	"5.77203912313108e-26"	47.0413911584	116.4368065295	"5.77203912313108e-26"
"DMXL2"	-0.1271345235	1189	0.5553022413	0.1314473217	7.3047189282	0.3078324065	-1.7432295905	0.0815513373	-7.0124986316	3.0388494052	0.0815513373
"212821_at"	-0.1784873024	1189	0.2685462668	0.1314473217	6.717419146	0.072199105	-5.0534698299	"5.01697631223678e-07"	4.1089691505	25.5375573215	"5.01697631223678e-07"
"HEG1"	0.4394911294	1189	0.5095522731	0.1314473217	8.7537595432	0.259241175	6.5666879911	"7.66263301002999e-11"	12.6587413592	43.121391173	"7.66263301002999e-11"
"PLEKHG3"	-0.4582538696	1189	0.2737282791	0.1314473217	8.4957731446	0.0750019204	-12.7297011423	"6.74845853202823e-35"	67.4709860544	162.0452911723	"6.74845853202823e-35"
"FUBP3"	0.2258531914	1189	0.4933054057	0.1314473217	7.4537819925	0.2429899623	3.4856222836	0.0005088361	-2.4838992945	12.149562704	0.0005088361
"PAXIP1"	0.7909609892	1189	0.591066328	0.1314473217	7.5862006621	0.3487253379	10.189704059	"1.94846450154401e-23"	41.2686457449	103.8300688098	"1.94846450154401e-23"
"SLC25A6"	2.0720122382	1189	0.4427961939	0.1314473217	11.5692487841	0.1958303298	35.620548048	"7.5912151500937e-190"	423.6163653361	1268.8234432382	"7.59121515009328e-190"
"IGHM"	-0.3071798398	1189	0.7147830581	0.1314473217	7.8126890149	0.5098634813	-3.2727589153	0.0010955736	-3.196696662	10.7109509175	0.0010955736
"SYNJ2"	0.4383968149	1189	0.5918137266	0.1314473217	8.0644124303	0.3496071372	5.6406026045	"2.11491877068069e-08"	7.1760201814	31.8163977424	"2.11491877068069e-08"
"PIP4K2A"	0.3765591932	1189	0.472522162	0.1314473217	9.3089471695	0.2229687781	6.0667973226	"1.74982141347545e-09"	9.6021225133	36.8060297541	"1.74982141347545e-09"
"MEGF9"	0.6448756684	1189	0.7384601971	0.1314473217	8.7820204332	0.5441832517	6.6504596651	"4.43977985766064e-11"	13.1930230747	44.2286137568	"4.43977985766064e-11"
"MEGF9"	-0.6574905392	1189	0.373172616	0.1314473217	6.6941044301	0.1391663949	-13.4082030448	"2.76416031234193e-38"	75.2296057579	179.7799088919	"2.76416031234193e-38"
"CKAP5"	1.2392589991	1189	0.3365453624	0.1314473217	9.4159692816	0.1132385156	28.0164597713	"4.09970820217619e-133"	293.0981683119	784.9220181154	"4.09970820217619e-133"
"SLC25A46"	-0.5334959518	1189	0.4625178735	0.1314473217	8.0434568744	0.2136385288	-8.7809114489	"5.52917755896779e-18"	28.8426258285	77.1044058735	"5.52917755896779e-18"
"DDX52"	-0.611065776	1189	0.408955444	0.1314473217	6.7267809292	0.1670808633	-11.3729430395	"1.58552470315751e-28"	52.8942822225	129.3438333788	"1.58552470315751e-28"
"FAM175B"	-0.6953943634	1189	0.3616354353	0.1314473217	7.5673122323	0.130710678	-14.632680534	"1.02408534595776e-44"	89.9696951793	214.1153396088	"1.02408534595776e-44"
"POLD3"	-0.0378212799	1189	0.3879875077	0.1314473217	8.1826133005	0.1504137742	-0.7418919795	0.4582989258	-8.2554185921	0.5504037093	0.4582989258
"FAM175B"	-0.4827433512	1189	0.2683367262	0.1314473217	8.5992966327	0.0720868968	-13.6784344737	"1.13937413211137e-39"	78.4026301363	187.0995696519	"1.13937413211137e-39"
"DNMBP"	-1.5477137799	1189	0.6080262405	0.1314473217	8.2527905038	0.3690093168	-19.3829663622	"5.70440283384456e-73"	154.8259758876	375.6993849973	"5.70440283384456e-73"
"TROVE2"	-0.5480211394	1189	0.24770679	0.1314473217	5.9697732603	0.0614684488	-16.8158739415	"4.17640898529965e-57"	118.3942541507	282.7736164153	"4.17640898529965e-57"
"UBXN7"	0.7823984807	1189	0.6647328413	0.1314473217	7.250379967	0.4409967441	8.9631066783	"1.19119659512270e-18"	30.3595873186	80.3372813273	"1.19119659512270e-18"
"PPFIBP2"	0.4563414401	1189	0.5819470164	0.1314473217	8.3241086003	0.3380558925	5.970956564	"3.10815885512623e-09"	9.0420338265	35.6523222886	"3.10815885512623e-09"
"212842_x_at"	0.5054407788	1189	0.5264730244	0.1314473217	9.2331218034	0.2767262232	7.3095960686	"4.89761372723291e-13"	17.6147444335	53.4301946856	"4.89761372723291e-13"
"NCAM1"	-0.4679634491	1189	0.6144107283	0.1314473217	5.9405330806	0.3767937926	-5.7997372925	"8.499888555926e-09"	8.0623708361	33.6369526622	"8.499888555926e-09"
"RRP1B"	-0.1366875724	1189	0.2432249286	0.1314473217	7.4740716698	0.0592738439	-4.2711590384	"2.09927848842693e-05"	0.5257371734	18.2427995316	"2.09927848842693e-05"
"SAMD4A"	-0.6608243163	1189	0.5177743795	0.1314473217	7.6759099655	0.2676661473	-9.7171196393	"1.56445297682257e-21"	36.924066983	94.4224140851	"1.56445297682257e-21"
"RRP1B"	0.7672130185	1189	0.5035151404	0.1314473217	9.1239704528	0.2531409493	11.6006685879	"1.47816872345683e-29"	55.2503947329	134.575511686	"1.47816872345683e-29"
"FUBP1"	-0.226012508	1189	0.5550372439	0.1314473217	7.0388790521	0.3075389294	-3.1004924913	0.001977302	-3.7412522465	9.6130536887	0.001977302
"C9orf3"	0.289412099	1189	0.5980441624	0.1314473217	7.795097654	0.3570013229	3.6849366732	0.0002390283	-1.7766104445	13.5787582853	0.0002390283
"AXIN1"	-0.1054933413	1189	0.3747672456	0.1314473217	8.9363550772	0.1403560015	-2.1421891379	0.0323803798	-6.2395557961	4.5889743025	0.0323803798
"LRP4"	-0.841524057	1189	0.3332088914	0.1314473217	6.0957045572	0.1110096716	-19.2147343848	"6.8143475727494e-72"	152.3513593843	369.2060174791	"6.8143475727494e-72"
"DCUN1D4"	0.0679462408	1189	0.4575867477	0.1314473217	7.0274809616	0.209113096	1.1303763862	0.2585450373	-7.8918577514	1.2777507744	0.2585450373
"TROVE2"	1.2767163665	1189	0.5542286798	0.1314473217	10.6143594953	0.3066443334	17.539823241	"1.89371474484297e-61"	128.3656102243	307.6453993256	"1.89371474484297e-61"
"DCUN1D4"	-0.908745634	1189	0.3135345469	0.1314473217	6.5241757201	0.0983182832	-22.0482158786	"1.24882821888993e-90"	195.4076945806	486.1238234298	"1.24882821888993e-90"
"212854_x_at"	0.6207824762	1189	0.4315311017	0.1314473217	10.7648904724	0.1860063916	10.950243421	"1.17458474729444e-26"	48.6210392129	119.90783098	"1.17458474729444e-26"
"DCUN1D4"	-0.2939150272	1189	0.4506209578	0.1314473217	7.2135018302	0.2028030519	-4.9651549521	"7.86313664069501e-07"	3.6754989613	24.6527636982	"7.86313664069501e-07"
"GRAMD4"	0.7867940631	1189	0.3954264492	0.1314473217	7.9690417412	0.1562264926	15.1436997843	"1.62883951877551e-47"	96.3872152237	229.3316431576	"1.62883951877551e-47"
"SUB1"	1.6987255501	1189	0.4725554589	0.1314473217	11.2309845473	0.2230001649	27.3664765483	"2.37536123457867e-128"	282.14291817	748.9240386698	"2.37536123457867e-128"
"PAQR4"	0.3221373346	1189	0.4802480682	0.1314473217	8.9645026871	0.2303107792	5.1066040704	"3.81549930424585e-07"	4.3732918119	26.0774051315	"3.81549930424585e-07"
"MT1E"	1.0782652853	1189	0.7017809521	0.1314473217	10.6516070107	0.4914927375	11.7007938927	"5.14752527792916e-30"	56.2981073351	136.9085777189	"5.14752527792916e-30"
"ZDHHC18"	0.5820674758	1189	0.2667553501	0.1314473217	7.7696195495	0.0712429005	16.5901684275	"8.95924628938033e-56"	115.3381670395	275.2336884523	"8.95924628938033e-56"
"MFSD5"	0.3328397899	1189	0.4099066611	0.1314473217	8.2519985622	0.1678577672	6.1803458216	"8.76601560440991e-10"	10.2765380306	38.1966744745	"8.76601560440991e-10"
"CDS2"	0.9147122927	1189	0.3937446311	0.1314473217	8.2493014165	0.1549026785	17.6808569475	"2.62194000424674e-62"	130.3372215216	312.6127023992	"2.62194000424674e-62"
"CTBP1"	1.2642809622	1189	0.4041871266	0.1314473217	10.1059483923	0.163213556	23.8074972764	"8.31355608985311e-103"	223.4006882532	566.7969265676	"8.31355608985311e-103"
"CDS2"	0.3031063737	1189	0.4837134397	0.1314473217	8.5280039243	0.2336426359	4.7705371115	"2.06448925260591e-06"	2.7461835241	22.7580243319	"2.06448925260591e-06"
"COL14A1"	0.764238763	1189	1.2162392251	0.1314473217	8.21647851	1.4756854857	4.7860851114	"1.91368371288513e-06"	2.8191132603	22.9066106938	"1.91368371288513e-06"
"R3HCC1"	0.4199723235	1189	0.3352790119	0.1314473217	7.5151451011	0.1123899479	9.5302697765	"8.4460335703529e-21"	35.254812112	90.826042013	"8.4460335703529e-21"
"212867_at"	0.8528018042	1189	0.6901175821	0.1314473217	8.922323197	0.4753004404	9.4104905003	"2.45367503933203e-20"	34.1993811146	88.557331457	"2.45367503933203e-20"
"212868_x_at"	0.2073274245	1189	0.2531154286	0.1314473217	7.7751490727	0.0641702189	6.2264176859	"6.60064379660631e-10"	10.5535248338	38.7682771987	"6.60064379660631e-10"
"TPT1"	2.0807487649	1189	0.3645146176	0.1314473217	13.7925110739	0.1327959964	43.4385593217	"6.92157090547113e-248"	557.166582979	1886.908435944	"6.92157090547191e-248"
"SOS2"	-0.1336780591	1189	0.4747272895	0.1314473217	8.4733445958	0.2250521888	-2.1437136307	0.0322576745	-6.2362999368	4.5955081302	0.0322576745
"MAPKAPK5"	0.4928485258	1189	0.4158567716	0.1314473217	7.5036515464	0.1727584603	9.020737765	"7.28919265942409e-19"	30.8450943428	81.3737098244	"7.28919265942409e-19"
"MED20"	0.2990862497	1189	0.3606109549	0.1314473217	8.3873475451	0.1299726619	6.3112981769	"3.8944475112092e-10"	11.0688750209	39.8324846783	"3.8944475112092e-10"
"HMHA1"	1.2745041724	1189	0.4651894658	0.1314473217	8.7288958227	0.2161105831	20.8569837351	"1.31791095318370e-82"	176.9673058168	435.0137705256	"1.31791095318370e-82"
"212874_at"	0.4707380602	1189	0.2590933852	0.1314473217	5.784966905	0.0672242723	13.8122527519	"2.30949632390215e-40"	79.9909908806	190.7783260813	"2.30949632390215e-40"
"C2CD2"	-0.2170634056	1189	0.6199712725	0.1314473217	8.9078156233	0.3836399	-2.666078831	0.0077779612	-4.9856330397	7.1079763331	0.0077779612
"B4GALT4"	-0.0538042075	1189	0.2286559901	0.1314473217	7.2333776909	0.0524167964	-1.7878425152	0.0740553534	-6.933902542	3.196380859	0.0740553534
"KLC1"	0.5542668503	1189	0.4845951305	0.1314473217	7.0285964152	0.2344941796	8.7076533138	"1.01724526217554e-17"	28.240388391	75.823226233	"1.01724526217554e-17"
"KLC1"	1.7698309412	1189	0.5318987128	0.1314473217	7.339934692	0.2824537868	25.3341502036	"1.22967312933632e-113"	248.3031749591	641.8191665375	"1.22967312933632e-113"
"PIAS4"	0.1773590293	1189	0.2993353725	0.1314473217	7.8064627713	0.0896385129	4.506654248	"7.23367649742717e-06"	1.5433151973	20.3099325113	"7.23367649742717e-06"
"WDR7"	-0.4691081147	1189	0.4108793033	0.1314473217	7.9809902004	0.1686540363	-8.6900611876	"1.17685649656867e-17"	28.0964289625	75.5171634447	"1.17685649656867e-17"
"PIAS4"	0.5624212395	1189	0.4131790806	0.1314473217	6.7177842353	0.1705442921	10.3607543604	"3.81928203383865e-24"	42.8839013076	107.345230917	"3.81928203383865e-24"
"KLHL18"	0.0718481142	1189	0.2866716821	0.1314473217	7.9769474393	0.0822366683	1.906035031	0.0568859725	-6.7161324853	3.6329695394	0.0568859725
"212883_at"	-1.4638831811	1189	0.3234429004	0.1314473217	5.6848378703	0.1046133796	-34.4319059489	"6.27851808357258e-181"	403.0983140933	1185.556147271	"6.27851808357258e-181"
"APOE"	2.0453559481	1189	0.4697710015	0.1314473217	9.6978080659	0.2203830741	33.1457643344	"2.79296183809133e-171"	380.8998483336	1098.6416933085	"2.79296183809133e-171"
"MPHOSPH10"	0.2390833311	1189	0.3818243576	0.1314473217	8.4575744724	0.1456815624	4.7653550216	"2.11724461595831e-06"	2.721927067	22.7086084819	"2.11724461595831e-06"
"CCDC69"	0.1136194253	1189	0.5249414244	0.1314473217	5.8679155828	0.2751200361	1.6479337064	0.0996297977	-7.1737650287	2.7156855007	0.0996297977
"SEC23A"	1.1190118256	1189	0.7455055655	0.1314473217	7.6546948502	0.5546113333	11.4311142301	"8.67919439381319e-29"	53.4925777306	130.6703725415	"8.67919439381319e-29"
"DICER1"	1.6224795156	1189	0.6437959338	0.1314473217	8.3427738363	0.4136709593	19.1911042297	"9.64584412879288e-72"	152.0046783648	368.2984815547	"9.64584412879288e-72"
"GADD45GIP1"	0.5649090887	1189	0.2118183309	0.1314473217	6.7427471481	0.0450193957	20.2547547999	"1.25427560268486e-78"	167.8250113639	410.2550920028	"1.25427560268486e-78"
"SLC38A10"	1.2586458391	1189	0.4481940477	0.1314473217	9.5031969863	0.2006273428	21.3774914973	"4.3470018780429e-86"	184.9688901066	456.997142715	"4.3470018780429e-86"
"GADD45GIP1"	1.9569899095	1189	0.6596915105	0.1314473217	6.5793672196	0.4343371282	22.5903711965	"2.41457317897695e-94"	203.9442195279	510.3248707952	"2.41457317897695e-94"
"ZNF282"	0.1640296277	1189	0.3244108937	0.1314473217	8.1471744336	0.105238878	3.8466480569	0.0001260825	-1.174529171	14.7967012735	0.0001260825
"ZZZ3"	0.0038245628	1189	0.5237612795	0.1314473217	8.3158312235	0.2738856116	0.0555962426	0.9556727741	-8.5291364574	0.0030909422	0.9556727741
"SUPV3L1"	0.1335970452	1189	0.3660821372	0.1314473217	8.1230390958	0.1339382632	2.7771080652	0.0055704323	-4.6851868572	7.7123292058	0.0055704323
"ABR"	1.3470829939	1189	0.3840124719	0.1314473217	9.2606931042	0.1473529727	26.6970430019	"1.79711230059066e-123"	270.9217475253	712.7321050463	"1.79711230059066e-123"
"SKIV2L2"	0.6178415915	1189	0.4741393948	0.1314473217	8.7753623931	0.224495796	9.9202197516	"2.42647175509937e-22"	38.7698058648	98.4107599191	"2.42647175509937e-22"
"CDC2L6"	-0.5730909898	1189	0.4327633992	0.1314473217	9.1252140958	0.1870687086	-10.0802491124	"5.46356527501084e-23"	40.2468953752	101.6114221672	"5.46356527501084e-23"
"KIAA0406"	0.5904906623	1189	0.3503510334	0.1314473217	7.8878591236	0.122697088	12.8246099427	"2.30775795649152e-35"	68.5380101933	164.4706201827	"2.30775795649152e-35"
"CDC2L6"	0.0406564141	1189	0.6629098661	0.1314473217	8.3925489729	0.4385827357	0.4670372964	0.6405585434	-8.4215808643	0.2181238362	0.6405585434
"SEC24A"	0.8658866289	1189	0.4847936531	0.1314473217	8.4008159285	0.2346861281	13.59770396	"2.96816422553836e-39"	77.4498457782	184.897552984	"2.96816422553836e-39"
"CSTF2T"	0.3940281757	1189	0.3329778425	0.1314473217	7.7757822108	0.1108561475	9.0031740406	"8.46855429059275e-19"	30.696842881	81.0571428054	"8.46855429059275e-19"
"SEC24A"	-0.6336971574	1189	0.4944470123	0.1314473217	6.7571268029	0.2441146745	-9.757376745	"1.08402042703128e-21"	37.2873344309	95.2064009429	"1.08402042703128e-21"
"LRRC47"	1.7929909248	1189	0.444200815	0.1314473217	9.743432498	0.1970730065	30.7264777446	"3.48592018203405e-153"	339.2669882086	944.1164345892	"3.48592018203405e-153"
"CSTF2T"	-0.3413952283	1189	0.5059154019	0.1314473217	7.3654720338	0.2555575886	-5.137612139	"3.24830480600270e-07"	4.5287678909	26.3950584912	"3.24830480600270e-07"
"GRAMD1B"	-0.481972939	1189	0.258402135	0.1314473217	6.7048595242	0.0668674774	-14.1795824947	"2.73043834652638e-42"	84.4081870055	201.0605597242	"2.73043834652638e-42"
"SLC30A1"	0.902311541	1189	0.6055313459	0.1314473217	9.9446425974	0.3659894387	11.3467240794	"2.07863960273301e-28"	52.6254204674	128.7481473338	"2.07863960273301e-28"
"DNAJC16"	0.7563723066	1189	0.5409481706	0.1314473217	8.8217944904	0.2921373934	10.6460941597	"2.39914910091842e-25"	45.6281953577	113.3393208576	"2.39914910091842e-25"
"LYPD1"	-0.3824399747	1189	0.3177922903	0.1314473217	6.3295582987	0.1009993681	-9.1548706163	"2.30006292998313e-19"	31.9855748585	83.8116560018	"2.30006292998313e-19"
"THAP11"	0.4299521532	1189	0.3565710895	0.1314473217	8.4135594522	0.1270828263	9.1753989013	"1.92540209188914e-19"	32.1614100485	84.1879449986	"1.92540209188914e-19"
